id,current_qa_status,triage_category,triage_reason,title,source,qualification,journey,persona,expected,last_report,evidence,bug_ids,charters,disposition,new_evidence,notes
ET-extension-code-first-authoring,blocked-verify,separate_prerequisite_or_review,published_sdk_recheck,Build a code-first extension from the embedded CLI templates,docs/qa/scenarios/ET-extension-code-first-authoring.md,Document-based feasibility estimate; not an executed verdict; Codex Luna xhigh ACP canary still required,J-extension-kit-lifecycle,Ada,"Running `compozy extension init hello -t tool-provider-go`, then build and validate with declared agents, automation, and layouts, produces one immutable generation whose copied resources and generated manifest match the SDK definition and validate with no issues.",docs/qa/reports/2026-08-07-remote-gateway.md,/Users/pedronauck/dev/qa-labs/compozy-ext-improvs-final-20260729-230047-267985-lab/qa-artifacts/qa/extension-charters.json;/Users/pedronauck/dev/qa-labs/compozy-devtool-oss-launch-20260802-195112-911343-lab/qa-artifacts/qa;/Users/pedronauck/dev/qa-labs/compozy-remote-gateway-20260807-202655-957508-lab/qa-artifacts/qa/test-cases/41-extension-template-discovery.json,BUG-20260802-scaffold-sdk-version;BUG-20260802-manifest-mcp-tool-handler;BUG-20260729-public-extension-sdks-unpublished;BUG-20260807-extension-template-help,CH-extension-dev-recovery;CH-extension-kit-lifecycle,pending,,Not executed in this round.
ET-extension-dx-scorecard,blocked-verify,separate_prerequisite_or_review,published_sdk_recheck,Re-grade the extension developer experience against the binding scorecard,docs/qa/scenarios/ET-extension-dx-scorecard.md,Document-based feasibility estimate; not an executed verdict; Codex Luna xhigh ACP canary still required,J-extension-newcomer-first-success,Lea,"A release-stamped newcomer path introduces at most ten concepts and reaches first success within four actions; own-source acquisition takes one command plus at most one consent; list, search, and Web reveal updates without a check command; the unchanged brief rubric re-grades SDK simplicity, completeness, and currency at A−/B/B or better.",docs/qa/reports/2026-08-07-remote-gateway.md,/Users/pedronauck/dev/qa-labs/compozy-ext-improvs-final-20260729-230047-267985-lab/qa-artifacts/qa/newcomer/quickstart.json;/Users/pedronauck/dev/qa-labs/compozy-remote-gateway-20260807-202655-957508-lab/qa-artifacts/qa/test-cases/41-extension-template-discovery.json,BUG-20260729-public-extension-sdks-unpublished,CH-extension-newcomer-first-success,pending,,Not executed in this round.
ET-extension-manifest-v2-surfaces,blocked-verify,separate_prerequisite_or_review,published_sdk_recheck,Generate and expose one valid manifest v2 contract,docs/qa/scenarios/ET-extension-manifest-v2-surfaces.md,Document-based feasibility estimate; not an executed verdict; Codex Luna xhigh ACP canary still required,J-extension-policy-admin,Ada,"Code-first registrations generate a byte-stable manifest v2 whose closed `capabilities.provides` and `permissions.requires`, extension hook source, command groups, tool command metadata, trusted_workspace, and invocation_id survive every owning projection; unknown values and malformed command metadata fail build and load before mutation.",docs/qa/reports/2026-08-07-remote-gateway.md,/Users/pedronauck/dev/qa-labs/compozy-bundles-removal-review-20260803-040035-513450-lab/qa-artifacts/qa/validate-review-kit.json; /Users/pedronauck/dev/qa-labs/compozy-bundles-removal-review-20260803-040035-513450-lab/qa-artifacts/qa/validate-duplicate-layouts.json;/Users/pedronauck/dev/qa-labs/compozy-remote-gateway-20260807-202655-957508-lab/qa-artifacts/qa/test-cases/41-extension-template-discovery.json,BUG-20260729-public-extension-sdks-unpublished;BUG-20260807-extension-template-help,CH-extension-command-authority;CH-extension-contract-policy;CH-extension-agent-authoring,pending,,Not executed in this round.
ET-extension-passive-update-discovery,blocked-verify,standard_local_execution_candidate,no_separate_external_prerequisite_identified,Discover extension updates without flags,docs/qa/scenarios/ET-extension-passive-update-discovery.md,Document-based feasibility estimate; not an executed verdict; Codex Luna xhigh ACP canary still required,J-extension-distribution,Ada,"Installed extensions advertise a newer remote version in list and search human output and structured fields without an update-check flag, while a degraded discovery source never blocks local inventory.",docs/qa/reports/2026-07-28-untested-full.md,/Users/pedronauck/dev/qa-labs/compozy-ext-improvs-final-20260729-230047-267985-lab/qa-artifacts/qa/extension-charters.json;/Users/pedronauck/dev/qa-labs/compozy-qa-et-current-source-20260730-061655-910372-lab/qa-artifacts/qa,,CH-extension-distribution-integrity,pending,,Not executed in this round.
ET-extension-quickstart-verbatim,blocked-verify,separate_prerequisite_or_review,published_sdk_recheck,Reach a working extension by following the published quickstart verbatim,docs/qa/scenarios/ET-extension-quickstart-verbatim.md,Document-based feasibility estimate; not an executed verdict; Codex Luna xhigh ACP canary still required,J-extension-newcomer-first-success,Lea,"A newcomer on a release-stamped binary who types only the commands printed in the published quickstart ends with an installed, invocable extension, having spent at most four actions and ten concepts, with no trust prompt and no undocumented step.",docs/qa/reports/2026-07-29-ext-improvs.md,/Users/pedronauck/dev/qa-labs/compozy-ext-improvs-final-20260729-230047-267985-lab/qa-artifacts/qa/newcomer/quickstart.json,BUG-20260729-public-extension-sdks-unpublished,CH-extension-newcomer-first-success,pending,,Not executed in this round.
ET-layout-editor-drag-rebalance,blocked-verify,standard_local_execution_candidate,no_separate_external_prerequisite_identified,Rebalance a split by dragging its divider in Settings,docs/qa/scenarios/ET-layout-editor-drag-rebalance.md,Document-based feasibility estimate; not an executed verdict; Codex Luna xhigh ACP canary still required,J-administer-window-manager,Bruno,"Dragging a divider on the Settings canvas moves it under the pointer at reference scale, snaps to a half, third or quarter with a live readout, and keeps the split's weights summing to 1 at every frame; arrow keys move the same divider without a pointer; the daemon accepts the result and never returns `topology.split_weight_sum`.",docs/qa/reports/2026-07-28-untested-full.md,/Users/pedronauck/dev/qa-labs/compozy-qa-et-current-source-20260730-061655-910372-lab/qa-artifacts/qa,,CH-untested-043-administer-window-manager-bruno-part-1,pending,,Not executed in this round.
ET-layout-editor-gaps-follow-canvas,blocked-verify,standard_local_execution_candidate,no_separate_external_prerequisite_identified,Editing gaps and snap zones updates the layout canvas at real scale,docs/qa/scenarios/ET-layout-editor-gaps-follow-canvas.md,Document-based feasibility estimate; not an executed verdict; Codex Luna xhigh ACP canary still required,J-administer-window-manager,Bruno,"Dragging a gap guide moves one pixel of gap per pixel of travel, the readout tracks it live, and the layout canvas above re-projects with the new gaps; snap bands, corner reach and exit slack redraw as the region they govern; each guide is also an arrow-key slider with an announced value; centre-zone bindings open a real menu and only offer the values the daemon accepts.",docs/qa/reports/2026-07-28-untested-full.md,/Users/pedronauck/dev/qa-labs/compozy-qa-et-current-source-20260730-061655-910372-lab/qa-artifacts/qa,,CH-untested-043-administer-window-manager-bruno-part-1,pending,,Not executed in this round.
ET-layout-editor-group-overlap-refused,blocked-verify,standard_local_execution_candidate,no_separate_external_prerequisite_identified,Dragging a group edge into a neighbour is flagged before it can apply,docs/qa/scenarios/ET-layout-editor-group-overlap-refused.md,Document-based feasibility estimate; not an executed verdict; Codex Luna xhigh ACP canary still required,J-administer-window-manager,Bruno,"A group edge dragged past a neighbour marks both groups on the canvas immediately, the inspector says the daemon refuses overlapping groups, Review returns `topology.group_overlap` with its path, Apply stays disabled, and no preview is requested for the refused document.",docs/qa/reports/2026-07-28-untested-full.md,/Users/pedronauck/dev/qa-labs/compozy-qa-et-current-source-20260730-061655-910372-lab/qa-artifacts/qa,,CH-untested-043-administer-window-manager-bruno-part-1,pending,,Not executed in this round.
ET-layout-editor-load-saved-layout,blocked-verify,standard_local_execution_candidate,no_separate_external_prerequisite_identified,Loading a saved layout over unapplied edits asks first,docs/qa/scenarios/ET-layout-editor-load-saved-layout.md,Document-based feasibility estimate; not an executed verdict; Codex Luna xhigh ACP canary still required,J-administer-window-manager,Bruno,"Loading a saved layout while the editor is clean replaces the draft straight away; loading one while the draft has unapplied edits asks before discarding them and leaves the draft untouched on cancel; deleting a saved layout asks first and, once confirmed, clears every field of the removed record rather than leaving its scope, screen shape and overflow behind; a card's thumbnail is the stored layout's own geometry.",docs/qa/reports/2026-07-28-untested-full.md,/Users/pedronauck/dev/qa-labs/compozy-qa-et-current-source-20260730-061655-910372-lab/qa-artifacts/qa,,CH-untested-043-administer-window-manager-bruno-part-1,pending,,Not executed in this round.
ET-layout-editor-split-orientation,blocked-verify,standard_local_execution_candidate,no_separate_external_prerequisite_identified,Rows and Columns produce the arrangement they show,docs/qa/scenarios/ET-layout-editor-split-orientation.md,Document-based feasibility estimate; not an executed verdict; Codex Luna xhigh ACP canary still required,J-administer-window-manager,Bruno,"Choosing Rows in the inspector stacks the windows top to bottom and choosing Columns places them side by side, matching the diagram on each button and the arrangement the live shell renders for the same document; the inspector never shows an axis name.",docs/qa/reports/2026-07-28-untested-full.md,/Users/pedronauck/dev/qa-labs/compozy-qa-et-current-source-20260730-061655-910372-lab/qa-artifacts/qa,,CH-untested-043-administer-window-manager-bruno-part-1,pending,,Not executed in this round.
ET-layout-editor-split-weights,blocked-verify,standard_local_execution_candidate,no_separate_external_prerequisite_identified,A split created in Settings passes daemon validation,docs/qa/scenarios/ET-layout-editor-split-weights.md,Document-based feasibility estimate; not an executed verdict; Codex Luna xhigh ACP canary still required,J-administer-window-manager,Bruno,"Converting a branch to Rows, Columns or Stack — at any number of windows — produces a document the daemon validates without `topology.split_weight_sum`; Distribute evenly produces the same; the balance readout shows each pane's share as a fraction.",docs/qa/reports/2026-07-28-untested-full.md,/Users/pedronauck/dev/qa-labs/compozy-qa-et-current-source-20260730-061655-910372-lab/qa-artifacts/qa,,CH-untested-043-administer-window-manager-bruno-part-1,pending,,Not executed in this round.
ET-marketplace-kill-switch,blocked-verify,standard_local_execution_candidate,no_separate_external_prerequisite_identified,Remove a pulled catalog entry from every surface,docs/qa/scenarios/ET-marketplace-kill-switch.md,Document-based feasibility estimate; not an executed verdict; Codex Luna xhigh ACP canary still required,J-extension-policy-admin,Vera,"An entry removed from the curated feed disappears from search, browse, and detail on web, CLI, and API after refresh (and within TTL without one), while the already-installed capability remains fully manageable.",docs/qa/reports/2026-07-28-untested-full.md,/Users/pedronauck/dev/qa-labs/compozy-marketplace-northstar-20260715-20260715-114240-757254-lab/qa-artifacts/qa/notes/marketplace-config-set-live.json; /Users/pedronauck/dev/qa-labs/compozy-marketplace-task11-final-20260715-20260716-011529-818379-lab/qa-artifacts/qa/notes/marketplace-kill-switch.json;/Users/pedronauck/dev/qa-labs/compozy-qa-et-current-source-20260730-061655-910372-lab/qa-artifacts/qa,BUG-20260715-marketplace-config-set-live; BUG-20260715-config-set-late-metadata; BUG-20260715-marketplace-stale-report,CH-extension-policy-admin-gates,pending,,Not executed in this round.
ET-model-source-five-rate-pricing,blocked-verify,standard_local_execution_candidate,no_separate_external_prerequisite_identified,Extension model source preserves five-rate pricing,docs/qa/scenarios/ET-model-source-five-rate-pricing.md,Document-based feasibility estimate; not an executed verdict; Codex Luna xhigh ACP canary still required,J-20,Ada,"An extension model.source row with distinct input, output, cache-read, cache-write, and reasoning rates validates, persists across daemon reopen, and returns unchanged through Host API models/list; negative or non-finite rates fail the source and method/capability IDs remain unchanged.",docs/qa/reports/2026-07-28-untested-full.md,/Users/pedronauck/dev/qa-labs/compozy-qa-et-current-source-20260730-061655-910372-lab/qa-artifacts/qa,,CH-truthful-cost-provenance;CH-untested-valid-006-20-ada,pending,,Not executed in this round.
